Verb,Vno,Set,VtypeNEW,passive,active,active_score,passive_score,pass_drop
build,V068,2b,(a) Agent-Patient,The castle was built by Wendy.,Wendy built the castle.,-28.526355743408203,-33.03257751464844,4.506221771240234
draw,V063,2a,(a) Agent-Patient,The cat was drawn by Wendy.,Wendy drew the cat.,-35.352874755859375,-36.4981689453125,1.145294189453125
drip,V463,1a,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-38.793121337890625,-30.09743881225586,-8.695682525634766
drip,V463,1b,(e) Non-Passivizable,Water was dripped by the ceiling.,The ceiling dripped water.,-38.793121337890625,-30.09743881225586,-8.695682525634766
pocket,V017,2b,(a) Agent-Patient,The cheque was pocketed by Wendy.,Wendy pocketed the cheque.,-39.72709655761719,-41.20536804199219,1.478271484375
"feed (i.e., be enough for a certain number of people)",V447,2a,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-35.22383117675781,-28.96401596069336,-6.259815216064453
"feed (i.e., be enough for a certain number of people)",V447,2b,(e) Non-Passivizable,The children were fed by the food.,The food fed the children.,-35.22383117675781,-28.96401596069336,-6.259815216064453
melt,V079,2b,(a) Agent-Patient,The chocolate was melted by Wendy.,Wendy melted the chocolate.,-30.09049415588379,-39.74087142944336,9.65037727355957
sing,V086,2a,(a) Agent-Patient,The chorus was sung by Wendy.,Wendy sang the chorus.,-26.894119262695312,-38.07550048828125,11.181381225585938
destroy,V121,2b,(a) Agent-Patient,The city was destroyed by Wendy.,Wendy destroyed the city.,-24.898073196411133,-36.636348724365234,11.738275527954102
nullify,V411,2b,(d) Other Passivizable,The claim was nullified by Wendy.,Wendy nullified the claim.,-35.37458038330078,-42.94449234008789,7.569911956787109
button,V049,2b,(a) Agent-Patient,The coat was buttoned by Wendy.,Wendy buttoned the coat.,-39.24949645996094,-43.65428161621094,4.40478515625
invent,V075,2b,(a) Agent-Patient,The cocktail was invented by Wendy.,Wendy invented the cocktail.,-34.769752502441406,-38.48362731933594,3.7138748168945312
spill,V010,2b,(a) Agent-Patient,The coffee was spilt by Wendy.,Wendy spilt the coffee.,-38.15115737915039,-45.07764434814453,6.926486968994141
guzzle,V116,2b,(a) Agent-Patient,The coke was guzzled by Wendy.,Wendy guzzled the coke.,-47.75725555419922,-53.398468017578125,5.641212463378906
inherit,V404,2b,(d) Other Passivizable,The company was inherited by Wendy.,Wendy inherited the company.,-28.395404815673828,-38.25697708129883,9.861572265625
sign,V062,2b,(a) Agent-Patient,The contract was signed by Wendy.,Wendy signed the contract.,-24.149490356445312,-30.861366271972656,6.711875915527344
continue,V149,2b,(a) Agent-Patient,The conversation was continued by Wendy.,Wendy continued the conversation.,-24.640138626098633,-31.85002899169922,7.209890365600586
nibble,V111,2a,(a) Agent-Patient,The cookie was nibbled by Wendy.,Wendy nibbled the cookie.,-40.51209259033203,-45.64081954956055,5.128726959228516
design,V074,2a,(a) Agent-Patient,The cover was designed by Wendy.,Wendy designed the cover.,-29.983417510986328,-34.39398193359375,4.410564422607422
roar,V097,2a,(a) Agent-Patient,The curse was roared by Wendy.,Wendy roared the curse.,-37.64389419555664,-43.317874908447266,5.673980712890625
announce,V103,2b,(a) Agent-Patient,The date was announced by Wendy.,Wendy announced the date.,-26.44066619873047,-34.674842834472656,8.234176635742188
hammer,V006,2b,(a) Agent-Patient,The desk was hammered by Wendy.,Wendy hammered the desk.,-37.5373420715332,-44.9106330871582,7.373291015625
end,V150,2a,(a) Agent-Patient,The discussion was ended by Wendy.,Wendy ended the discussion.,-25.022762298583984,-35.604610443115234,10.58184814453125
arrange,V001,2a,(a) Agent-Patient,The display was arranged by Wendy.,Wendy arranged the display.,-36.13829803466797,-39.322208404541016,3.183910369873047
unbolt,V057,2a,(a) Agent-Patient,The door was unbolted by Wendy.,Wendy unbolted the door.,-41.277191162109375,-45.01376724243164,3.7365760803222656
pour,V009,2a,(a) Agent-Patient,The drink was poured by Wendy.,Wendy poured the drink.,-31.12779998779297,-40.388824462890625,9.261024475097656
want,V399,2a,(c) Experiencer-Theme,The drink was wanted by Wendy.,Wendy wanted the drink.,-30.778635025024414,-41.023807525634766,10.245172500610352
abut,V434,1a,(d) Other Passivizable,The property was abutted by the driveway.,The driveway abutted the property.,-35.16801452636719,-41.15439987182617,5.986385345458984
abut,V434,1b,(d) Other Passivizable,The property was abutted by the driveway.,The driveway abutted the property.,-35.16801452636719,-41.15439987182617,5.986385345458984
fry,V140,2b,(a) Agent-Patient,The egg was fried by Wendy.,Wendy fried the egg.,-39.24994659423828,-38.12187957763672,-1.1280670166015625
"feed (i.e., be enough for a certain number of people)",V447,1a,(e) Non-Passivizable,The family was fed by the meal.,The meal fed the family.,-36.169437408447266,-31.039260864257812,-5.130176544189453
"feed (i.e., be enough for a certain number of people)",V447,1b,(e) Non-Passivizable,The family was fed by the meal.,The meal fed the family.,-36.169437408447266,-31.039260864257812,-5.130176544189453
border,V425,2a,(d) Other Passivizable,The forest was bordered by the farm.,The farm bordered the forest.,-32.78557586669922,-38.064022064208984,5.278446197509766
border,V425,2b,(d) Other Passivizable,The forest was bordered by the farm.,The farm bordered the forest.,-32.78557586669922,-38.064022064208984,5.278446197509766
ring,V436,2a,(d) Other Passivizable,The house was ringed by the fence.,The fence ringed the house.,-32.4556884765625,-33.2789306640625,0.8232421875
ring,V436,2b,(d) Other Passivizable,The house was ringed by the fence.,The fence ringed the house.,-32.4556884765625,-33.2789306640625,0.8232421875
encircle,V424,2a,(d) Other Passivizable,The field was encircled by trees.,Trees encircled the field.,-29.649616241455078,-30.4860897064209,0.8364734649658203
encircle,V424,2b,(d) Other Passivizable,The field was encircled by trees.,Trees encircled the field.,-29.649616241455078,-30.4860897064209,0.8364734649658203
delete,V019,2b,(a) Agent-Patient,The file was deleted by Wendy.,Wendy deleted the file.,-27.729232788085938,-32.782501220703125,5.0532684326171875
dot,V426,2a,(d) Other Passivizable,The flowerbed was dotted by weeds.,Weeds dotted the flowerbed.,-42.09817123413086,-45.07961654663086,2.9814453125
dot,V426,2b,(d) Other Passivizable,The flowerbed was dotted by weeds.,Weeds dotted the flowerbed.,-42.09817123413086,-45.07961654663086,2.9814453125
bring,V029,2b,(a) Agent-Patient,The food was brought by Wendy.,Wendy brought the food.,-32.10511779785156,-37.98418426513672,5.879066467285156
bounce,V028,2a,(a) Agent-Patient,The football was bounced by Wendy.,Wendy bounced the football.,-32.78437805175781,-50.004844665527344,17.22046661376953
rinse,V022,2a,(a) Agent-Patient,The fork was rinsed by Wendy.,Wendy rinsed the fork.,-36.252201080322266,-45.90879821777344,9.656597137451172
gush,V465,2a,(e) Non-Passivizable,Water was gushed by the fountain.,The fountain gushed water.,-34.942630767822266,-31.597042083740234,-3.3455886840820312
gush,V465,2b,(e) Non-Passivizable,Water was gushed by the fountain.,The fountain gushed water.,-34.942630767822266,-31.597042083740234,-3.3455886840820312
spurt,V473,1a,(e) Non-Passivizable,Water was spurted by the fountain.,The fountain spurted water.,-36.46549606323242,-34.02761459350586,-2.4378814697265625
spurt,V473,1b,(e) Non-Passivizable,Water was spurted by the fountain.,The fountain spurted water.,-36.46549606323242,-34.02761459350586,-2.4378814697265625
install,V002,2b,(a) Agent-Patient,The fridge was installed by Wendy.,Wendy installed the fridge.,-29.99595832824707,-41.27394485473633,11.277986526489258
borrow,V035,2a,(a) Agent-Patient,The game was borrowed by Wendy.,Wendy borrowed the game.,-31.69477081298828,-34.56172180175781,2.8669509887695312
contain,V433,2a,(d) Other Passivizable,The lake was contained by the garden.,The garden contained the lake.,-34.6772346496582,-38.35124969482422,3.6740150451660156
contain,V433,2b,(d) Other Passivizable,The lake was contained by the garden.,The garden contained the lake.,-34.6772346496582,-38.35124969482422,3.6740150451660156
"fill (i.e., occupy a particular area of land)",V435,2a,(d) Other Passivizable,The garden was filled by the pond.,The pond filled the garden.,-31.197021484375,-37.57719802856445,6.380176544189453
"fill (i.e., occupy a particular area of land)",V435,2b,(d) Other Passivizable,The garden was filled by the pond.,The pond filled the garden.,-31.197021484375,-37.57719802856445,6.380176544189453
empty,V021,2b,(a) Agent-Patient,The glass was emptied by Wendy.,Wendy emptied the glass.,-28.22028350830078,-41.1557731628418,12.935489654541016
shatter,V129,2b,(a) Agent-Patient,The glass was shattered by Wendy.,Wendy shattered the glass.,-27.673328399658203,-38.461822509765625,10.788494110107422
span,V432,2a,(d) Other Passivizable,The gorge was spanned by the road.,The road spanned the gorge.,-32.761505126953125,-41.41364288330078,8.652137756347656
span,V432,2b,(d) Other Passivizable,The gorge was spanned by the road.,The road spanned the gorge.,-32.761505126953125,-41.41364288330078,8.652137756347656
chew,V109,2b,(a) Agent-Patient,The gum was chewed by Wendy.,Wendy chewed the gum.,-35.842159271240234,-40.03764724731445,4.195487976074219
decorate,V067,2a,(a) Agent-Patient,The hall was decorated by Wendy.,Wendy decorated the hall.,-30.858613967895508,-39.02201843261719,8.16340446472168
finish,V151,2b,(a) Agent-Patient,The hamburger was finished by Wendy.,Wendy finished the hamburger.,-37.15761947631836,-40.246978759765625,3.0893592834472656
feel,V396,2b,(c) Experiencer-Theme,The heat was felt by Wendy.,Wendy felt the heat.,-24.013349533081055,-38.231407165527344,14.218057632446289
line,V429,1a,(d) Other Passivizable,The hillside was lined by trees.,Trees lined the hillside.,-41.19628143310547,-33.154056549072266,-8.042224884033203
line,V429,1b,(d) Other Passivizable,The hillside was lined by trees.,Trees lined the hillside.,-41.19628143310547,-33.154056549072266,-8.042224884033203
suggest,V423,2b,(d) Other Passivizable,The holiday was suggested by Wendy.,Wendy suggested the holiday.,-33.67782211303711,-39.67201614379883,5.994194030761719
spout,V471,1a,(e) Non-Passivizable,Water was spouted by the hose.,The hose spouted water.,-37.3617057800293,-37.79181671142578,0.4301109313964844
spout,V471,1b,(e) Non-Passivizable,Water was spouted by the hose.,The hose spouted water.,-37.3617057800293,-37.79181671142578,0.4301109313964844
mention,V104,2a,(a) Agent-Patient,The hotel was mentioned by Wendy.,Wendy mentioned the hotel.,-33.14056396484375,-37.715087890625,4.57452392578125
own,V406,2b,(d) Other Passivizable,The house was owned by Wendy.,Wendy owned the house.,-27.014726638793945,-32.87787628173828,5.863149642944336
house,V449,1a,(e) Non-Passivizable,Two families were housed by the hut.,The hut housed two families.,-35.031837463378906,-41.301517486572266,6.269680023193359
house,V449,1b,(e) Non-Passivizable,Two families were housed by the hut.,The hut housed two families.,-35.031837463378906,-41.301517486572266,6.269680023193359
growl,V094,2b,(a) Agent-Patient,The insult was growled by Wendy.,Wendy growled the insult.,-38.86652374267578,-44.70219421386719,5.835670471191406
mutter,V096,2b,(a) Agent-Patient,The insult was muttered by Wendy.,Wendy muttered the insult.,-35.255897521972656,-42.675750732421875,7.419853210449219
unzip,V059,2a,(a) Agent-Patient,The jacket was unzipped by Wendy.,Wendy unzipped the jacket.,-34.711280822753906,-41.510189056396484,6.798908233642578
take,V025,2b,(a) Agent-Patient,The jewelry was taken by Wendy.,Wendy took the jewelry.,-31.95063591003418,-35.68540954589844,3.734773635864258
tell,V092,2a,(a) Agent-Patient,The joke was told by Wendy.,Wendy told the joke.,-29.3759822845459,-35.17439270019531,5.798410415649414
start,V152,2a,(a) Agent-Patient,The journey was started by Wendy.,Wendy started the journey.,-26.9245548248291,-34.24980926513672,7.325254440307617
rip,V128,2a,(a) Agent-Patient,The jumper was ripped by Wendy.,Wendy ripped the jumper.,-34.755760192871094,-48.56746292114258,13.811702728271484
possess,V407,2a,(d) Other Passivizable,The key was possessed by Wendy.,Wendy possessed the key.,-32.02293014526367,-43.900177001953125,11.877246856689453
wreck,V124,2a,(a) Agent-Patient,The kitchen was wrecked by Wendy.,Wendy wrecked the kitchen.,-37.223960876464844,-43.06378936767578,5.8398284912109375
"fill (i.e., occupy a particular area of land)",V435,1a,(d) Other Passivizable,The valley was filled by the lake.,The lake filled the valley.,-27.22391128540039,-33.20319747924805,5.979286193847656
"fill (i.e., occupy a particular area of land)",V435,1b,(d) Other Passivizable,The valley was filled by the lake.,The lake filled the valley.,-27.22391128540039,-33.20319747924805,5.979286193847656
dribble,V462,1a,(e) Non-Passivizable,Water was dribbled by the leak.,The leak dribbled water.,-38.84681701660156,-36.097984313964844,-2.7488327026367188
dribble,V462,1b,(e) Non-Passivizable,Water was dribbled by the leak.,The leak dribbled water.,-38.84681701660156,-36.097984313964844,-2.7488327026367188
spout,V471,2a,(e) Non-Passivizable,Water was spouted by the leak.,The leak spouted water.,-39.80876541137695,-36.469207763671875,-3.339557647705078
spout,V471,2b,(e) Non-Passivizable,Water was spouted by the leak.,The leak spouted water.,-39.80876541137695,-36.469207763671875,-3.339557647705078
coil,V011,2a,(a) Agent-Patient,The leash was coiled by Wendy.,Wendy coiled the leash.,-41.7028694152832,-45.69113540649414,3.9882659912109375
sip,V112,2b,(a) Agent-Patient,The lemonade was sipped by Wendy.,Wendy sipped the lemonade.,-35.89201736450195,-49.493980407714844,13.60196304321289
seal,V052,2a,(a) Agent-Patient,The letter was sealed by Wendy.,Wendy sealed the letter.,-32.47565460205078,-36.759918212890625,4.284263610839844
saw,V044,2b,(a) Agent-Patient,The log was sawn by Wendy.,Wendy sawed the log.,-43.62079620361328,-53.346473693847656,9.725677490234375
suck,V114,2b,(a) Agent-Patient,The lollipop was sucked by Wendy.,Wendy sucked the lollipop.,-37.291168212890625,-49.529781341552734,12.23861312866211
make,V071,2b,(a) Agent-Patient,The lunch was made by Wendy.,Wendy made the lunch.,-31.139537811279297,-35.749298095703125,4.609760284423828
study,V039,2a,(a) Agent-Patient,The map was studied by Wendy.,Wendy studied the map.,-32.94379806518555,-37.87226867675781,4.928470611572266
sew,V072,2a,(a) Agent-Patient,The material was sewn by Wendy.,Wendy sewed the material.,-39.14363479614258,-44.26436233520508,5.1207275390625
"total (i.e., add up to)",V440,2a,(e) Non-Passivizable,£100 was totalled by the meal.,The meal totalled £100.,-32.31633377075195,-43.649959564208984,11.333625793457031
"total (i.e., add up to)",V440,2b,(e) Non-Passivizable,£100 was totalled by the meal.,The meal totalled £100.,-32.31633377075195,-43.649959564208984,11.333625793457031
swallow,V117,2a,(a) Agent-Patient,The medicine was swallowed by Wendy.,Wendy swallowed the medicine.,-32.380672454833984,-39.1626091003418,6.7819366455078125
hum,V083,2b,(a) Agent-Patient,The melody was hummed by Wendy.,Wendy hummed the melody.,-43.32660675048828,-42.42724609375,-0.8993606567382812
send,V027,2b,(a) Agent-Patient,The message was sent by Wendy.,Wendy sent the message.,-24.19537925720215,-29.054882049560547,4.859502792358398
crack,V127,2a,(a) Agent-Patient,The mirror was cracked by Wendy.,Wendy cracked the mirror.,-31.59122085571289,-41.62531661987305,10.034095764160156
abut,V434,2a,(d) Other Passivizable,The town was abutted by the mountain.,The mountain abutted the town.,-35.98621368408203,-39.007232666015625,3.0210189819335938
abut,V434,2b,(d) Other Passivizable,The town was abutted by the mountain.,The mountain abutted the town.,-35.98621368408203,-39.007232666015625,3.0210189819335938
